2022-03-27 11:01:03.888 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:18-Z:16 X = 1195940.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:08.741 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:4 POS ==> X = 1196260.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:08.743 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:5 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:08.745 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:5 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:08.747 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:5 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:08.750 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:5 POS ==> X = 1196260.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:08.752 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:08.754 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:0 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:08.756 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:0 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:08.758 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:0 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:08.759 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:1 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:08.761 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:1 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:08.764 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:1 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:08.766 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:1 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:08.768 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:2 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:08.770 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:2 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:08.772 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:2 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:08.774 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:2 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:08.776 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:3 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:08.779 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:3 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:08.781 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:3 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:08.783 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:3 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:08.785 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:08.787 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:0 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:08.789 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:0-Z:1 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:08.790 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:1 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:08.792 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:5-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:09.841 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:16-Z:16 POS ==> X = 1195620.000000, Y = 860.335083, Z = 5465710.000000
2022-03-27 11:35:09.854 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:17-Z:16 POS ==> X = 1195780.000000, Y = 901.907593, Z = 5465710.000000CAMERA
2022-03-27 11:35:09.856 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:16-Z:17 POS ==> X = 1195620.000000, Y = 901.710022, Z = 5465870.000000
2022-03-27 11:35:09.858 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:17-Z:17 POS ==> X = 1195780.000000, Y = 959.818665, Z = 5465870.000000
2022-03-27 11:35:09.860 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:8-Z:8 POS ==> X = 1195620.000000, Y = 860.335083, Z = 5465710.000000
2022-03-27 11:35:09.863 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:9-Z:8 POS ==> X = 1195940.000000, Y = 895.323425, Z = 5465710.000000
2022-03-27 11:35:09.865 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:8-Z:9 POS ==> X = 1195620.000000, Y = 948.181030, Z = 5466030.000000
2022-03-27 11:35:09.867 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:9-Z:9 POS ==> X = 1195940.000000, Y = 966.827393, Z = 5466030.000000
2022-03-27 11:35:09.869 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:2 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:09.871 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:2 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:09.873 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:2 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:09.875 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:2 POS ==> X = 1196260.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:09.877 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:3 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:35:09.880 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:3 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:35:09.882 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:3 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:35:09.884 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:3 POS ==> X = 1196260.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:35:09.886 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:4 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:09.888 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:4 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:09.890 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:4 POS ==> X = 1195620.000000, Y = 860.335083, Z = 5465710.000000
2022-03-27 11:35:09.892 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:4 POS ==> X = 1196260.000000, Y = 853.391663, Z = 5465710.000000
2022-03-27 11:35:09.895 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:5 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:09.897 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:5 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:09.899 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:5 POS ==> X = 1195620.000000, Y = 958.075562, Z = 5466350.000000
2022-03-27 11:35:09.901 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:5 POS ==> X = 1196260.000000, Y = 856.098206, Z = 5466350.000000
2022-03-27 11:35:09.903 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:09.905 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:0 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:09.907 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:0 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:09.910 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:0 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:09.912 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:1 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:09.914 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:1 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:09.916 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:1 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:09.918 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:1 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:09.920 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:2 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:09.922 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:2 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:09.924 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:2 POS ==> X = 1195620.000000, Y = 853.446289, Z = 5465710.000000
2022-03-27 11:35:09.927 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:2 POS ==> X = 1196900.000000, Y = 634.624146, Z = 5465710.000000
2022-03-27 11:35:09.929 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:3 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:09.931 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:3 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:09.933 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:3 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:09.935 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:3 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:09.937 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:09.939 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:0 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:09.942 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:0-Z:1 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:09.944 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:1 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:09.946 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:5-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:10.077 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:16-Z:16 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.087 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:17-Z:16 POS ==> X = 1195780.000000, Y = 0.000000, Z = 5465710.000000CAMERA
2022-03-27 11:35:10.089 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:16-Z:17 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:35:10.091 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:17-Z:17 POS ==> X = 1195780.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:35:10.093 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:8-Z:8 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.095 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:9-Z:8 POS ==> X = 1195940.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.097 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:8-Z:9 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:35:10.099 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:9-Z:9 POS ==> X = 1195940.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:35:10.102 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:2 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:10.104 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:2 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:10.106 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:2 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:10.108 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:2 POS ==> X = 1196260.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:10.109 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:3 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:35:10.111 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:3 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:35:10.113 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:3 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:35:10.116 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:3 POS ==> X = 1196260.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:35:10.118 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:4 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.120 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:4 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.122 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:4 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.124 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:4 POS ==> X = 1196260.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.126 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:2-Z:5 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:10.128 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:3-Z:5 POS ==> X = 1194980.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:10.130 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:5 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:10.133 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:5 POS ==> X = 1196260.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:35:10.135 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:10.137 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:0 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:10.139 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:0 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:10.141 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:0 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:10.142 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:1 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:10.144 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:1 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:10.146 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:1 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:10.150 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:1 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:35:10.151 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:2 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.154 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:2 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.155 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:2 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.157 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:2 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.159 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:0-Z:3 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:10.161 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:1-Z:3 POS ==> X = 1194340.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:10.164 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:3 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:10.166 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:3 POS ==> X = 1196900.000000, Y = 0.000000, Z = 5466990.000000
2022-03-27 11:35:10.168 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:10.170 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:0 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:10.172 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:0-Z:1 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.174 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:4-X:1-Z:1 POS ==> X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:35:10.176 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:5-X:0-Z:0 POS ==> X = 1193060.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:35:11.077 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:16-Z:16 POS ==> X = 1195620.000000, Y = 860.335083, Z = 5465710.000000
2022-03-27 11:35:11.089 DEBUG [23572] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:17-Z:16 POS ==> X = 1195780.000000, Y = 901.907593, Z = 5465710.000000CAMERA
